,outlier_value,origin_context,low_bound,high_bound,mean,fit_context,new_low_bound,new_high_bound,new_mean,score
38,69.789,Crosby_ Stills & Nash,87.14366666666666,174.17392307692305,122.50128571428571,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,1.9893333333333345
39,191.833,Crosby_ Stills & Nash,87.14366666666666,174.17392307692305,122.50128571428571,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,32.48968750000003
40,75.41,Crosby_ Stills & Nash,87.14366666666666,174.17392307692305,122.50128571428571,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.7464444444444496
41,165.033,Crosby_ Stills & Nash,87.14366666666666,174.17392307692305,122.50128571428571,The Leftovers,99.8965,191.58053571428573,163.702,1.3309999999999889
42,69.708,Frankie Valli,71.235,159.51728125000008,119.777046875,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,2.0703333333333376
43,152.647,Frankie Valli,71.235,159.51728125000008,119.777046875,Super Heroines,103.665,168.53033333333332,152.2335384615385,0.41346153846149036
44,67.095,Frankie Valli,71.235,159.51728125000008,119.777046875,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.683333333333337
45,157.869,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,1.474312499999968
46,66.195,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,5.583333333333343
47,73.524,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,1.745666666666665
48,179.175,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,The Leftovers,99.8965,191.58053571428573,163.702,15.473000000000013
49,154.618,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Martha And The Muffins,133.09374999999997,167.38099999999997,153.3835,1.234499999999997
50,70.921,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,0.8573333333333295
51,157.985,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,1.358312499999954
52,159.96,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,0.6166875000000402
53,65.935,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,5.843333333333334
54,70.865,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,0.9133333333333411
55,39.42,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,32.358333333333334
56,57.608,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,14.170333333333339
57,157.852,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,1.4913124999999638
58,162.873,Carly Simon,72.20443258426964,151.77707142857145,108.11326086956525,The Leftovers,99.8965,191.58053571428573,163.702,0.8290000000000077
59,87.148,The Seeds,94.22095588235294,159.11399999999998,130.77593750000003,Gladys Knight And The Pips,82.6825,149.121,86.9895,0.15849999999998943
60,195.392,The Seeds,94.22095588235294,159.11399999999998,130.77593750000003,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,36.04868750000003
61,160.098,Skeletal Family,80.05999999999997,165.48649999999998,135.95075,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,0.7546875000000455
62,171.36,Martha And The Muffins,133.09374999999997,167.38099999999997,153.3835,The Leftovers,99.8965,191.58053571428573,163.702,7.6580000000000155
63,146.53,The Pale Fountains,86.39954545454542,174.784,128.3230666666666,Fire Engines,101.603,170.79100000000003,146.16500000000002,0.3649999999999807
64,94.902,Jacob Miller and Inner Circle,113.10300000000002,165.83155000000002,143.32584999999997,Boris Gardiner,81.90550000000002,168.36628947368425,94.688,0.21399999999999864
65,73.764,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,1.9856666666666598
66,177.961,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,The Leftovers,99.8965,191.58053571428573,163.702,14.259000000000015
67,183.034,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,The Leftovers,99.8965,191.58053571428573,163.702,19.331999999999994
68,82.535,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,Jack Kerouac,59.94000000000003,135.894,78.638,3.8969999999999914
69,173.438,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,The Leftovers,99.8965,191.58053571428573,163.702,9.73599999999999
70,77.444,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,The Academy of Ancient Music / Paul Goodwin,54.05599999999999,133.415875,78.53375,1.0897499999999951
71,77.038,The Box Tops,82.0487314814815,166.32663333333335,115.56939062500001,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.8815555555555505
72,98.051,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,Sam Cooke,73.49560227272728,163.39976562500001,98.09614285714285,0.04514285714284938
73,180.05,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,The Leftovers,99.8965,191.58053571428573,163.702,16.348000000000013
74,196.971,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,37.627687500000036
75,84.603,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,Gladys Knight And The Pips,82.6825,149.121,86.9895,2.3865000000000123
76,197.061,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,37.71768750000004
77,75.976,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.18044444444444707
78,66.019,Cheap Trick,94.21169999999998,179.1383793103448,128.9905833333334,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,5.7593333333333305
79,177.581,Arthur Conley,90.61447368421052,170.21792307692309,119.53271428571428,The Leftovers,99.8965,191.58053571428573,163.702,13.87899999999999
80,87.654,Arthur Conley,90.61447368421052,170.21792307692309,119.53271428571428,Gladys Knight And The Pips,82.6825,149.121,86.9895,0.6644999999999897
81,82.474,Santa Esmeralda,98.65849999999996,188.0816,125.04787878787877,Jack Kerouac,59.94000000000003,135.894,78.638,3.8359999999999985
82,85.032,Isobel Campbell / Mark Lanegan,88.11491666666667,135.98350000000002,110.03236363636361,Gladys Knight And The Pips,82.6825,149.121,86.9895,1.9575000000000102
83,176.838,Visage,93.824,146.45700000000005,128.91591666666665,The Leftovers,99.8965,191.58053571428573,163.702,13.135999999999996
84,85.841,Visage,93.824,146.45700000000005,128.91591666666665,Gladys Knight And The Pips,82.6825,149.121,86.9895,1.1485000000000127
85,83.525,Visage,93.824,146.45700000000005,128.91591666666665,Gladys Knight And The Pips,82.6825,149.121,86.9895,3.464500000000001
86,56.282,Jack Kerouac,59.94000000000003,135.894,78.638,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,15.49633333333334
87,74.064,Deniece Williams,77.79990909090907,162.40047058823532,115.99216666666669,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,2.092444444444453
88,180.531,Deniece Williams,77.79990909090907,162.40047058823532,115.99216666666669,The Leftovers,99.8965,191.58053571428573,163.702,16.829000000000008
89,79.988,Nick Straker,97.71525000000001,144.28068181818182,122.42008333333335,Jack Kerouac,59.94000000000003,135.894,78.638,1.3499999999999943
90,185.146,Nick Straker,97.71525000000001,144.28068181818182,122.42008333333335,The Leftovers,99.8965,191.58053571428573,163.702,21.44399999999999
91,167.129,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,The Leftovers,99.8965,191.58053571428573,163.702,3.4269999999999925
92,74.587,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,1.5694444444444429
93,76.232,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.07555555555555316
94,63.517,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,8.261333333333333
95,166.227,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,The Leftovers,99.8965,191.58053571428573,163.702,2.5250000000000057
96,181.156,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,The Leftovers,99.8965,191.58053571428573,163.702,17.454000000000008
97,62.938,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,8.840333333333334
98,164.076,Jim Reeves,78.62463265306121,162.64600000000002,97.93503488372092,The Leftovers,99.8965,191.58053571428573,163.702,0.3739999999999952
99,183.225,England Dan & John Ford Coley,84.08800000000001,173.89800000000002,118.87664999999998,The Leftovers,99.8965,191.58053571428573,163.702,19.522999999999996
100,75.463,England Dan & John Ford Coley,84.08800000000001,173.89800000000002,118.87664999999998,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.6934444444444523
101,65.333,England Dan & John Ford Coley,84.08800000000001,173.89800000000002,118.87664999999998,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,6.445333333333338
102,166.343,Blurt,85.93318749999999,162.94998333333334,127.00542857142857,The Leftovers,99.8965,191.58053571428573,163.702,2.640999999999991
103,83.825,Blurt,85.93318749999999,162.94998333333334,127.00542857142857,Gladys Knight And The Pips,82.6825,149.121,86.9895,3.164500000000004
104,182.088,Blurt,85.93318749999999,162.94998333333334,127.00542857142857,The Leftovers,99.8965,191.58053571428573,163.702,18.385999999999996
105,82.616,Belinda Carlisle,89.88145454545453,151.28195555555556,114.74939534883723,Jack Kerouac,59.94000000000003,135.894,78.638,3.9779999999999944
106,155.038,Belinda Carlisle,89.88145454545453,151.28195555555556,114.74939534883723,Martha And The Muffins,133.09374999999997,167.38099999999997,153.3835,1.654500000000013
107,90.818,Belinda Carlisle,89.88145454545453,151.28195555555556,114.74939534883723,Les Misérables - Original London Cast,65.05666666666667,155.85099999999997,91.17357142857145,0.3555714285714515
108,85.847,Soulsister,89.12075,161.60292307692305,114.91649999999997,Gladys Knight And The Pips,82.6825,149.121,86.9895,1.1425000000000125
109,163.891,Soulsister,89.12075,161.60292307692305,114.91649999999997,The Leftovers,99.8965,191.58053571428573,163.702,0.18899999999999295
110,166.762,Slapp Happy,85.238,156.949,126.6079714285715,The Leftovers,99.8965,191.58053571428573,163.702,3.0600000000000023
111,84.765,Slapp Happy,85.238,156.949,126.6079714285715,Gladys Knight And The Pips,82.6825,149.121,86.9895,2.224500000000006
112,66.795,Slapp Happy,85.238,156.949,126.6079714285715,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.983333333333334
113,162.058,Slapp Happy,85.238,156.949,126.6079714285715,The Leftovers,99.8965,191.58053571428573,163.702,1.6440000000000055
114,184.871,J.J. Cale & Eric Clapton,98.985,171.1244,131.12,The Leftovers,99.8965,191.58053571428573,163.702,21.16900000000001
115,181.076,Tom Petty,86.93789473684208,165.70857142857145,118.95194594594592,The Leftovers,99.8965,191.58053571428573,163.702,17.373999999999995
116,73.754,Tom Petty,86.93789473684208,165.70857142857145,118.95194594594592,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,1.975666666666669
117,164.514,Tom Petty,86.93789473684208,165.70857142857145,118.95194594594592,The Leftovers,99.8965,191.58053571428573,163.702,0.8120000000000118
118,55.976,Colbie Caillat,67.217,157.66735897435916,122.42190000000006,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,15.802333333333337
119,165.842,Colbie Caillat,67.217,157.66735897435916,122.42190000000006,The Leftovers,99.8965,191.58053571428573,163.702,2.140000000000015
120,50.327,Colbie Caillat,67.217,157.66735897435916,122.42190000000006,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,21.451333333333338
121,67.551,Johnny Tillotson,68.388,148.8450781250001,101.49143939393939,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.227333333333334
122,160.179,Johnny Tillotson,68.388,148.8450781250001,101.49143939393939,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,0.8356875000000343
123,67.053,Johnny Tillotson,68.388,148.8450781250001,101.49143939393939,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.725333333333339
124,157.249,Johnny Tillotson,68.388,148.8450781250001,101.49143939393939,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,2.0943124999999725
125,177.399,Graham Parker & The Rumour,99.156,175.27219999999997,126.40399999999998,The Leftovers,99.8965,191.58053571428573,163.702,13.697000000000003
126,83.926,Nancy Sinatra,79.27712195121958,165.35775675675677,117.65744444444447,Gladys Knight And The Pips,82.6825,149.121,86.9895,3.0635000000000048
127,186.12,Nancy Sinatra,79.27712195121958,165.35775675675677,117.65744444444447,The Leftovers,99.8965,191.58053571428573,163.702,22.418000000000006
128,175.732,Nancy Sinatra,79.27712195121958,165.35775675675677,117.65744444444447,The Leftovers,99.8965,191.58053571428573,163.702,12.030000000000001
129,71.286,Nancy Sinatra,79.27712195121958,165.35775675675677,117.65744444444447,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,0.4923333333333346
130,67.802,Nancy Sinatra,79.27712195121958,165.35775675675677,117.65744444444447,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,3.9763333333333293
131,181.227,Dido,85.01997959183673,168.6914117647059,119.94514893617065,The Leftovers,99.8965,191.58053571428573,163.702,17.525000000000006
132,83.992,Dido,85.01997959183673,168.6914117647059,119.94514893617065,Gladys Knight And The Pips,82.6825,149.121,86.9895,2.9975000000000023
133,78.958,Dido,85.01997959183673,168.6914117647059,119.94514893617065,Jack Kerouac,59.94000000000003,135.894,78.638,0.3199999999999932
134,192.219,Dido,85.01997959183673,168.6914117647059,119.94514893617065,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,32.875687500000026
135,62.647,Dido,85.01997959183673,168.6914117647059,119.94514893617065,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,9.131333333333338
136,62.408,Sniff 'n' The Tears,78.76600000000003,167.87900000000002,117.56339130434783,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,9.370333333333335
137,177.271,Sniff 'n' The Tears,78.76600000000003,167.87900000000002,117.56339130434783,The Leftovers,99.8965,191.58053571428573,163.702,13.568999999999988
138,86.711,Lonnie Gordon,97.38617647058823,133.55200000000002,123.94533333333338,Gladys Knight And The Pips,82.6825,149.121,86.9895,0.2785000000000082
139,196.052,Lonnie Gordon,97.38617647058823,133.55200000000002,123.94533333333338,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,36.708687500000025
140,145.029,Sambassadeur,90.06621428571431,139.4278181818182,122.04104761904762,Big Youth,96.15728260869565,167.984,145.6025,0.5734999999999957
141,85.374,Sambassadeur,90.06621428571431,139.4278181818182,122.04104761904762,Gladys Knight And The Pips,82.6825,149.121,86.9895,1.6155000000000115
142,87.852,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,Gladys Knight And The Pips,82.6825,149.121,86.9895,0.8624999999999972
143,67.49,Lords Of The New Church,111.34807499999998,193.26456818181822,142.95485714285712,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.288333333333341
144,67.103,Attic Lights,79.48,166.7265,115.80200000000004,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.675333333333342
145,200.061,Attic Lights,79.48,166.7265,115.80200000000004,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,40.71768750000004
146,165.765,Pernice Brothers,81.64036363636362,156.893,112.42972222222225,The Leftovers,99.8965,191.58053571428573,163.702,2.062999999999988
147,78.47,Pernice Brothers,81.64036363636362,156.893,112.42972222222225,The Academy of Ancient Music / Paul Goodwin,54.05599999999999,133.415875,78.53375,0.06374999999999886
148,69.445,The Trammps,85.69501612903225,136.568,120.78345652173914,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,2.333333333333343
149,149.995,The Trammps,85.69501612903225,136.568,120.78345652173914,Tippa Irie,88.53692307692309,171.795,150.06123076923078,0.06623076923077065
150,167.554,The Trammps,85.69501612903225,136.568,120.78345652173914,The Leftovers,99.8965,191.58053571428573,163.702,3.852000000000004
151,79.086,The Trammps,85.69501612903225,136.568,120.78345652173914,Jack Kerouac,59.94000000000003,135.894,78.638,0.4479999999999933
152,79.957,The Pipettes,80.75500000000002,152.7303749999999,136.401,Jack Kerouac,59.94000000000003,135.894,78.638,1.3189999999999884
153,155.904,The Pipettes,80.75500000000002,152.7303749999999,136.401,Martha And The Muffins,133.09374999999997,167.38099999999997,153.3835,2.5204999999999984
154,140.792,David Crosby,75.50287499999997,158.11599999999996,104.97599999999996,U Brown,93.67441666666664,172.43009375000008,141.01188888888893,0.21988888888893143
155,167.593,David Crosby,75.50287499999997,158.11599999999996,104.97599999999996,The Leftovers,99.8965,191.58053571428573,163.702,3.890999999999991
156,62.331,David Crosby,75.50287499999997,158.11599999999996,104.97599999999996,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,9.447333333333333
157,154.506,Witchfynde,80.75199999999998,153.89066666666662,131.39542857142857,Martha And The Muffins,133.09374999999997,167.38099999999997,153.3835,1.1225000000000023
158,177.4,R. Dean Taylor,88.12361111111112,172.06399999999996,95.5935,The Leftovers,99.8965,191.58053571428573,163.702,13.698000000000008
159,158.191,The Archies,88.22600000000001,145.16353333333336,122.87868421052629,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,1.1523124999999652
160,85.074,The Archies,88.22600000000001,145.16353333333336,122.87868421052629,Gladys Knight And The Pips,82.6825,149.121,86.9895,1.9155000000000086
161,80.814,Traveling Wilburys,90.71066666666665,170.39800000000002,123.40700000000004,Jack Kerouac,59.94000000000003,135.894,78.638,2.1759999999999877
162,150.307,Ian McCulloch,80.99147826086958,145.7733076923077,111.0363333333333,Tippa Irie,88.53692307692309,171.795,150.06123076923078,0.24576923076921275
163,149.103,Ian McCulloch,80.99147826086958,145.7733076923077,111.0363333333333,I Concur,114.37158333333333,167.489,149.23575,0.13274999999998727
164,75.986,Ian McCulloch,80.99147826086958,145.7733076923077,111.0363333333333,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.17044444444444196
165,47.271,Ian McCulloch,80.99147826086958,145.7733076923077,111.0363333333333,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,24.507333333333335
166,54.967,The Pasadenas,72.48348437500002,152.57172,108.56555882352941,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,16.811333333333337
167,166.228,The Pasadenas,72.48348437500002,152.57172,108.56555882352941,The Leftovers,99.8965,191.58053571428573,163.702,2.5260000000000105
168,90.009,The Pasadenas,72.48348437500002,152.57172,108.56555882352941,The Watersons,61.643725,128.8823181818182,88.97075000000001,1.0382499999999908
169,176.062,Amy Studt,78.703,170.44346153846158,113.15968,The Leftovers,99.8965,191.58053571428573,163.702,12.360000000000014
170,76.646,Amy Studt,78.703,170.44346153846158,113.15968,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.48955555555555463
171,158.773,The Zombies,70.736,157.27826760563383,124.90114285714282,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,0.5703124999999716
172,176.546,The Zombies,70.736,157.27826760563383,124.90114285714282,The Leftovers,99.8965,191.58053571428573,163.702,12.843999999999994
173,58.26,The Zombies,70.736,157.27826760563383,124.90114285714282,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,13.518333333333338
174,61.687,The Zombies,70.736,157.27826760563383,124.90114285714282,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,10.091333333333338
175,66.807,The Zombies,70.736,157.27826760563383,124.90114285714282,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,4.971333333333334
176,51.248,The Zombies,70.736,157.27826760563383,124.90114285714282,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,20.53033333333334
177,165.837,The Zombies,70.736,157.27826760563383,124.90114285714282,The Leftovers,99.8965,191.58053571428573,163.702,2.134999999999991
178,163.181,The Zombies,70.736,157.27826760563383,124.90114285714282,The Leftovers,99.8965,191.58053571428573,163.702,0.5209999999999866
179,164.469,The Zombies,70.736,157.27826760563383,124.90114285714282,The Leftovers,99.8965,191.58053571428573,163.702,0.7669999999999959
180,60.684,The Zombies,70.736,157.27826760563383,124.90114285714282,Charlie Haden & Chris Anderson,38.601,107.94616666666666,71.77833333333334,11.094333333333338
181,75.631,Steppenwolf,82.61332758620694,164.11514864864864,114.95876470588234,London Symphony Orchestra,50.41599999999999,134.82473684210527,76.15644444444445,0.5254444444444459
182,196.86,Steppenwolf,82.61332758620694,164.11514864864864,114.95876470588234,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,37.516687500000046
183,83.436,Steppenwolf,82.61332758620694,164.11514864864864,114.95876470588234,Gladys Knight And The Pips,82.6825,149.121,86.9895,3.5534999999999997
184,198.244,Steppenwolf,82.61332758620694,164.11514864864864,114.95876470588234,Big Bopper,120.49200000000003,201.05744444444446,159.34331249999997,38.90068750000003
185,80.54,Steppenwolf,82.61332758620694,164.11514864864864,114.95876470588234,Jack Kerouac,59.94000000000003,135.894,78.638,1.902000000000001
186,86.518,Robert Forster,88.49380000000004,152.0392,115.41574193548387,Gladys Knight And The Pips,82.6825,149.121,86.9895,0.471500000000006
