,index,outlier,score
206,2331,C(min),0.6025422452067207
207,2347,IV,0.5509237982838654
208,2384,ii,0.5900730379155161
209,2407,IV,0.5509237982838654
210,2408,IV,0.5509237982838654
211,2411,A(maj),0.6193282353397692
212,2412,A(maj),0.6193282353397692
213,2435,ii,0.5900730379155161
214,2436,ii,0.5900730379155161
215,2437,IV,0.5509237982838654
216,2439,IV,0.5509237982838654
217,2440,IV,0.5509237982838654
218,2441,IV,0.5509237982838654
219,2455,A(maj),0.6193282353397692
220,2500,IV,0.5509237982838654
221,2501,IV,0.5509237982838654
222,2502,IV,0.5509237982838654
223,2503,IV,0.5509237982838654
224,2541,F(min),0.5770465186880899
225,2557,C(min),0.6025422452067207
226,2560,C(min),0.6025422452067207
227,2604,ii,0.5900730379155161
228,2606,IV,0.5509237982838654
229,2610,IV,0.5509237982838654
230,2615,D(maj),0.5909004482882271
231,2616,D(maj),0.5909004482882271
232,2617,C(min),0.6025422452067207
233,2641,C(min),0.6025422452067207
234,2737,A(maj),0.6193282353397692
235,2786,IV,0.5509237982838654
236,2787,D(maj),0.5909004482882271
237,2808,ii,0.5900730379155161
238,2809,ii,0.5900730379155161
239,2842,C(min),0.6025422452067207
240,2901,A(maj),0.6193282353397692
241,2949,IV,0.5509237982838654
242,2988,C(min),0.6025422452067207
243,2989,F(min),0.5770465186880899
244,3008,A(maj),0.6193282353397692
245,3009,A(maj),0.6193282353397692
246,3014,A(maj),0.6193282353397692
247,3019,C(min),0.6025422452067207
248,3020,C(min),0.6025422452067207
249,3021,C(min),0.6025422452067207
250,3022,C(min),0.6025422452067207
251,3023,C(min),0.6025422452067207
252,3024,C(min),0.6025422452067207
253,3025,C(min),0.6025422452067207
254,3043,IV,0.5509237982838654
255,3044,IV,0.5509237982838654
256,3046,D(maj),0.5909004482882271
257,3067,IV,0.5509237982838654
258,3068,IV,0.5509237982838654
259,3071,IV,0.5509237982838654
260,3072,IV,0.5509237982838654
261,3086,C(min),0.6025422452067207
262,3087,C(min),0.6025422452067207
263,3090,C(min),0.6025422452067207
264,3100,C(min),0.6025422452067207
265,3142,IV,0.5509237982838654
266,3178,F(min),0.5770465186880899
267,3185,D(maj),0.5909004482882271
268,3207,ii,0.5900730379155161
269,3253,A(maj),0.6193282353397692
270,3254,IV,0.5509237982838654
271,3287,F(min),0.5770465186880899
272,3288,F(min),0.5770465186880899
273,3289,D(maj),0.5909004482882271
274,3298,C(min),0.6025422452067207
275,3299,IV,0.5509237982838654
276,3301,IV,0.5509237982838654
277,3303,IV,0.5509237982838654
278,3333,A(maj),0.6193282353397692
279,3334,A(maj),0.6193282353397692
280,3335,C(min),0.6025422452067207
281,3336,C(min),0.6025422452067207
282,3340,A(maj),0.6193282353397692
283,3348,IV,0.5509237982838654
284,3349,IV,0.5509237982838654
285,3402,IV,0.5509237982838654
286,3403,IV,0.5509237982838654
287,3404,IV,0.5509237982838654
288,3405,IV,0.5509237982838654
289,3406,IV,0.5509237982838654
290,3412,IV,0.5509237982838654
291,3427,A(maj),0.6193282353397692
292,3435,A(maj),0.6193282353397692
293,3458,IV,0.5509237982838654
294,3459,C(min),0.6025422452067207
295,3460,C(min),0.6025422452067207
296,3481,F(min),0.5770465186880899
297,3485,C(min),0.6025422452067207
298,3486,C(min),0.6025422452067207
299,3487,C(min),0.6025422452067207
300,3502,F(min),0.5770465186880899
301,3503,C(min),0.6025422452067207
302,3528,A(maj),0.6193282353397692
303,3533,C(min),0.6025422452067207
304,3534,C(min),0.6025422452067207
305,3568,IV,0.5509237982838654
306,3588,C(min),0.6025422452067207
307,3625,A(maj),0.6193282353397692
308,3626,A(maj),0.6193282353397692
309,3628,ii,0.5900730379155161
310,3629,ii,0.5900730379155161
311,3630,D(maj),0.5909004482882271
312,3641,IV,0.5509237982838654
313,3661,ii,0.5900730379155161
314,3676,IV,0.5509237982838654
315,3677,IV,0.5509237982838654
316,3688,D(maj),0.5909004482882271
317,3698,IV,0.5509237982838654
318,3718,IV,0.5509237982838654
319,3719,C(min),0.6025422452067207
320,3720,F(min),0.5770465186880899
321,3721,F(min),0.5770465186880899
322,3722,F(min),0.5770465186880899
323,3756,IV,0.5509237982838654
324,3809,C(min),0.6025422452067207
325,3810,C(min),0.6025422452067207
326,3811,C(min),0.6025422452067207
327,3827,IV,0.5509237982838654
328,3836,IV,0.5509237982838654
329,3865,A(maj),0.6193282353397692
330,3902,IV,0.5509237982838654
331,3903,IV,0.5509237982838654
332,3904,IV,0.5509237982838654
333,3906,IV,0.5509237982838654
334,3907,A(maj),0.6193282353397692
335,3939,C(min),0.6025422452067207
336,4005,A(maj),0.6193282353397692
337,4021,A(maj),0.6193282353397692
338,4032,IV,0.5509237982838654
339,4033,IV,0.5509237982838654
340,4040,A(maj),0.6193282353397692
341,4041,A(maj),0.6193282353397692
342,4042,IV,0.5509237982838654
343,4045,IV,0.5509237982838654
344,4073,IV,0.5509237982838654
345,4074,C(min),0.6025422452067207
346,4146,IV,0.5509237982838654
347,4173,A(maj),0.6193282353397692
348,4174,A(maj),0.6193282353397692
349,4200,IV,0.5509237982838654
350,4203,IV,0.5509237982838654
351,4206,IV,0.5509237982838654
352,4209,C(min),0.6025422452067207
353,4210,C(min),0.6025422452067207
354,4211,C(min),0.6025422452067207
355,4212,C(min),0.6025422452067207
356,4221,ii,0.5900730379155161
357,4222,IV,0.5509237982838654
358,4223,IV,0.5509237982838654
359,4254,D(maj),0.5909004482882271
360,4255,ii,0.5900730379155161
361,4299,D(maj),0.5909004482882271
362,4302,D(maj),0.5909004482882271
363,4303,D(maj),0.5909004482882271
364,4305,D(maj),0.5909004482882271
365,4321,A(maj),0.6193282353397692
366,4344,IV,0.5509237982838654
367,4346,A(maj),0.6193282353397692
368,4353,IV,0.5509237982838654
369,4354,IV,0.5509237982838654
370,4355,A(maj),0.6193282353397692
371,4360,IV,0.5509237982838654
372,4361,C(min),0.6025422452067207
373,4440,F(min),0.5770465186880899
374,4469,IV,0.5509237982838654
375,4472,C(min),0.6025422452067207
376,4473,C(min),0.6025422452067207
377,4474,C(min),0.6025422452067207
378,4475,C(min),0.6025422452067207
379,4476,C(min),0.6025422452067207
380,4483,IV,0.5509237982838654
381,4484,IV,0.5509237982838654
382,4485,IV,0.5509237982838654
383,4486,IV,0.5509237982838654
384,4487,IV,0.5509237982838654
385,4489,IV,0.5509237982838654
386,4491,C(min),0.6025422452067207
387,4492,ii,0.5900730379155161
388,4493,ii,0.5900730379155161
389,4494,IV,0.5509237982838654
390,4495,IV,0.5509237982838654
391,4496,IV,0.5509237982838654
392,4523,IV,0.5509237982838654
393,4581,IV,0.5509237982838654
394,4582,IV,0.5509237982838654
395,4584,IV,0.5509237982838654
396,4585,F(min),0.5770465186880899
397,4586,F(min),0.5770465186880899
398,4602,C(min),0.6025422452067207
399,4621,ii,0.5900730379155161
400,4622,ii,0.5900730379155161
401,4623,D(maj),0.5909004482882271
402,4655,C(min),0.6025422452067207
403,4690,C(min),0.6025422452067207
404,4721,IV,0.5509237982838654
405,4722,IV,0.5509237982838654
406,4723,IV,0.5509237982838654
407,4843,IV,0.5509237982838654
408,4851,IV,0.5509237982838654
409,4852,IV,0.5509237982838654
410,4881,IV,0.5509237982838654
411,4882,IV,0.5509237982838654
412,4883,IV,0.5509237982838654
413,4888,IV,0.5509237982838654
414,4889,ii,0.5900730379155161
415,4890,IV,0.5509237982838654
416,4959,A(maj),0.6193282353397692
417,4968,IV,0.5509237982838654
418,4972,D(maj),0.5909004482882271
419,4973,D(maj),0.5909004482882271
420,5001,A(maj),0.6193282353397692
421,5025,IV,0.5509237982838654
422,5026,ii,0.5900730379155161
423,5057,IV,0.5509237982838654
424,5058,IV,0.5509237982838654
425,5084,IV,0.5509237982838654
426,5086,D(maj),0.5909004482882271
427,5111,D(maj),0.5909004482882271
428,5120,C(min),0.6025422452067207
429,5164,IV,0.5509237982838654
430,5165,IV,0.5509237982838654
431,5166,ii,0.5900730379155161
432,5167,ii,0.5900730379155161
433,5175,C(min),0.6025422452067207
434,5221,A(maj),0.6193282353397692
435,5226,IV,0.5509237982838654
436,5227,IV,0.5509237982838654
437,5228,IV,0.5509237982838654
438,5237,A(maj),0.6193282353397692
439,5276,A(maj),0.6193282353397692
440,5285,C(min),0.6025422452067207
441,5286,C(min),0.6025422452067207
442,5330,F(min),0.5770465186880899
443,5385,ii,0.5900730379155161
444,5390,IV,0.5509237982838654
445,5393,IV,0.5509237982838654
446,5404,IV,0.5509237982838654
447,5405,IV,0.5509237982838654
448,5406,IV,0.5509237982838654
449,5440,A(maj),0.6193282353397692
450,5493,C(min),0.6025422452067207
451,5503,IV,0.5509237982838654
452,5506,C(min),0.6025422452067207
453,5507,IV,0.5509237982838654
454,5517,IV,0.5509237982838654
455,5518,C(min),0.6025422452067207
456,5519,F(min),0.5770465186880899
457,5520,F(min),0.5770465186880899
458,5531,F(min),0.5770465186880899
459,5542,A(maj),0.6193282353397692
460,5574,IV,0.5509237982838654
461,5575,IV,0.5509237982838654
462,5582,C(min),0.6025422452067207
463,5584,F(min),0.5770465186880899
464,5585,C(min),0.6025422452067207
465,5591,ii,0.5900730379155161
466,5592,IV,0.5509237982838654
467,5595,IV,0.5509237982838654
468,5596,IV,0.5509237982838654
469,5611,C(min),0.6025422452067207
470,5613,D(maj),0.5909004482882271
471,5615,IV,0.5509237982838654
472,5616,IV,0.5509237982838654
473,5617,IV,0.5509237982838654
474,5671,IV,0.5509237982838654
475,5672,IV,0.5509237982838654
476,5673,IV,0.5509237982838654
477,5678,C(min),0.6025422452067207
478,5690,IV,0.5509237982838654
479,5691,IV,0.5509237982838654
480,5692,IV,0.5509237982838654
481,5707,F(min),0.5770465186880899
482,5708,IV,0.5509237982838654
483,5725,C(min),0.6025422452067207
484,5726,C(min),0.6025422452067207
485,5728,IV,0.5509237982838654
486,5729,IV,0.5509237982838654
487,5730,F(min),0.5770465186880899
488,5731,IV,0.5509237982838654
489,5747,C(min),0.6025422452067207
490,5748,C(min),0.6025422452067207
491,5749,C(min),0.6025422452067207
492,5756,IV,0.5509237982838654
493,5757,IV,0.5509237982838654
494,5765,IV,0.5509237982838654
495,5829,C(min),0.6025422452067207
496,5830,F(min),0.5770465186880899
497,5850,IV,0.5509237982838654
498,5851,IV,0.5509237982838654
499,5852,IV,0.5509237982838654
500,5853,IV,0.5509237982838654
501,5862,IV,0.5509237982838654
502,5864,F(min),0.5770465186880899
503,5865,C(min),0.6025422452067207
504,5866,F(min),0.5770465186880899
505,5876,A(maj),0.6193282353397692
506,5878,A(maj),0.6193282353397692
507,5887,IV,0.5509237982838654
508,5888,IV,0.5509237982838654
509,5889,IV,0.5509237982838654
510,5897,IV,0.5509237982838654
511,5924,A(maj),0.6193282353397692
512,5963,C(min),0.6025422452067207
513,5964,C(min),0.6025422452067207
514,6018,IV,0.5509237982838654
515,6031,IV,0.5509237982838654
516,6032,IV,0.5509237982838654
517,6033,IV,0.5509237982838654
518,6043,C(min),0.6025422452067207
519,6044,C(min),0.6025422452067207
520,6051,C(min),0.6025422452067207
521,6052,C(min),0.6025422452067207
522,6141,ii,0.5900730379155161
523,6142,IV,0.5509237982838654
524,6200,C(min),0.6025422452067207
525,6201,C(min),0.6025422452067207
526,6202,C(min),0.6025422452067207
527,6203,C(min),0.6025422452067207
528,6204,C(min),0.6025422452067207
529,6205,C(min),0.6025422452067207
530,6214,D(maj),0.5909004482882271
531,6251,A(maj),0.6193282353397692
532,6252,A(maj),0.6193282353397692
533,6253,A(maj),0.6193282353397692
534,6273,IV,0.5509237982838654
535,6274,IV,0.5509237982838654
536,6275,IV,0.5509237982838654
537,6289,A(maj),0.6193282353397692
538,6303,A(maj),0.6193282353397692
539,6304,A(maj),0.6193282353397692
540,6323,A(maj),0.6193282353397692
541,6337,A(maj),0.6193282353397692
542,6338,C(min),0.6025422452067207
543,6339,C(min),0.6025422452067207
544,6340,C(min),0.6025422452067207
545,6341,C(min),0.6025422452067207
546,6342,C(min),0.6025422452067207
547,6343,C(min),0.6025422452067207
548,6361,A(maj),0.6193282353397692
549,6362,A(maj),0.6193282353397692
550,6378,IV,0.5509237982838654
551,6410,A(maj),0.6193282353397692
552,6423,C(min),0.6025422452067207
553,6429,C(min),0.6025422452067207
554,6430,C(min),0.6025422452067207
555,6431,C(min),0.6025422452067207
556,6462,F(min),0.5770465186880899
557,6463,IV,0.5509237982838654
558,6465,F(min),0.5770465186880899
559,6466,C(min),0.6025422452067207
560,6467,C(min),0.6025422452067207
561,6514,IV,0.5509237982838654
562,6515,IV,0.5509237982838654
563,6527,IV,0.5509237982838654
564,6528,IV,0.5509237982838654
565,6545,C(min),0.6025422452067207
566,6584,IV,0.5509237982838654
567,6590,IV,0.5509237982838654
568,6638,ii,0.5900730379155161
569,6658,IV,0.5509237982838654
570,6689,IV,0.5509237982838654
571,6700,A(maj),0.6193282353397692
572,6703,A(maj),0.6193282353397692
573,6724,F(min),0.5770465186880899
574,6725,C(min),0.6025422452067207
575,6727,IV,0.5509237982838654
576,6730,IV,0.5509237982838654
577,6731,IV,0.5509237982838654
578,6732,IV,0.5509237982838654
579,6745,IV,0.5509237982838654
580,6761,IV,0.5509237982838654
581,6762,IV,0.5509237982838654
582,6763,IV,0.5509237982838654
583,6766,IV,0.5509237982838654
584,6774,ii,0.5900730379155161
585,6776,D(maj),0.5909004482882271
586,6801,A(maj),0.6193282353397692
587,6807,C(min),0.6025422452067207
588,6808,D(maj),0.5909004482882271
589,6872,IV,0.5509237982838654
590,6873,C(min),0.6025422452067207
591,6876,IV,0.5509237982838654
592,6877,C(min),0.6025422452067207
593,6878,C(min),0.6025422452067207
594,6881,IV,0.5509237982838654
595,6882,C(min),0.6025422452067207
596,6907,IV,0.5509237982838654
597,6908,C(min),0.6025422452067207
598,6926,D(maj),0.5909004482882271
599,6935,ii,0.5900730379155161
600,6936,IV,0.5509237982838654
601,6937,IV,0.5509237982838654
602,6940,C(min),0.6025422452067207
603,6975,A(maj),0.6193282353397692
604,6976,A(maj),0.6193282353397692
605,7033,IV,0.5509237982838654
606,7147,F(min),0.5770465186880899
607,7150,F(min),0.5770465186880899
608,7152,C(min),0.6025422452067207
609,7153,IV,0.5509237982838654
610,7173,C(min),0.6025422452067207
611,7174,F(min),0.5770465186880899
612,7175,IV,0.5509237982838654
613,7210,C(min),0.6025422452067207
614,7269,IV,0.5509237982838654
615,7270,IV,0.5509237982838654
616,7271,IV,0.5509237982838654
617,7272,IV,0.5509237982838654
618,7273,IV,0.5509237982838654
619,7324,C(min),0.6025422452067207
620,7359,A(maj),0.6193282353397692
621,7396,C(min),0.6025422452067207
622,7397,C(min),0.6025422452067207
623,7430,IV,0.5509237982838654
624,7431,IV,0.5509237982838654
625,7432,C(min),0.6025422452067207
626,7433,C(min),0.6025422452067207
627,7461,A(maj),0.6193282353397692
628,7463,C(min),0.6025422452067207
629,7497,IV,0.5509237982838654
630,7498,IV,0.5509237982838654
631,7528,C(min),0.6025422452067207
632,7529,C(min),0.6025422452067207
633,7533,C(min),0.6025422452067207
634,7540,C(min),0.6025422452067207
635,7541,C(min),0.6025422452067207
636,7550,C(min),0.6025422452067207
637,7562,D(maj),0.5909004482882271
638,7563,D(maj),0.5909004482882271
639,7575,A(maj),0.6193282353397692
640,7614,IV,0.5509237982838654
641,7615,IV,0.5509237982838654
642,7637,ii,0.5900730379155161
643,7638,IV,0.5509237982838654
644,7640,IV,0.5509237982838654
645,7641,IV,0.5509237982838654
646,7643,IV,0.5509237982838654
647,7662,D(maj),0.5909004482882271
648,7664,IV,0.5509237982838654
649,7665,D(maj),0.5909004482882271
650,7666,D(maj),0.5909004482882271
651,7743,ii,0.5900730379155161
652,7747,ii,0.5900730379155161
653,7749,C(min),0.6025422452067207
654,7767,C(min),0.6025422452067207
655,7768,C(min),0.6025422452067207
656,7800,IV,0.5509237982838654
657,7801,F(min),0.5770465186880899
658,7862,IV,0.5509237982838654
659,7865,IV,0.5509237982838654
660,7872,IV,0.5509237982838654
661,7873,IV,0.5509237982838654
662,7894,IV,0.5509237982838654
663,8017,C(min),0.6025422452067207
664,8020,C(min),0.6025422452067207
665,8041,IV,0.5509237982838654
666,8049,D(maj),0.5909004482882271
667,8050,IV,0.5509237982838654
668,8051,IV,0.5509237982838654
669,8056,C(min),0.6025422452067207
670,8057,C(min),0.6025422452067207
671,8112,IV,0.5509237982838654
672,8123,IV,0.5509237982838654
673,8124,IV,0.5509237982838654
674,8141,ii,0.5900730379155161
675,8193,F(min),0.5770465186880899
676,8194,IV,0.5509237982838654
677,8244,IV,0.5509237982838654
678,8267,C(min),0.6025422452067207
679,8371,C(min),0.6025422452067207
680,8374,IV,0.5509237982838654
681,8404,IV,0.5509237982838654
682,8405,IV,0.5509237982838654
683,8406,IV,0.5509237982838654
684,8407,IV,0.5509237982838654
685,8409,A(maj),0.6193282353397692
686,8416,C(min),0.6025422452067207
687,8429,C(min),0.6025422452067207
688,8430,C(min),0.6025422452067207
689,8431,C(min),0.6025422452067207
690,8443,IV,0.5509237982838654
691,8444,IV,0.5509237982838654
692,8446,A(maj),0.6193282353397692
693,8509,C(min),0.6025422452067207
694,8510,C(min),0.6025422452067207
695,8511,C(min),0.6025422452067207
696,8525,IV,0.5509237982838654
697,8526,D(maj),0.5909004482882271
698,8528,C(min),0.6025422452067207
699,8529,C(min),0.6025422452067207
700,8539,C(min),0.6025422452067207
701,8561,IV,0.5509237982838654
702,8562,IV,0.5509237982838654
703,8563,IV,0.5509237982838654
704,8585,C(min),0.6025422452067207
705,8586,C(min),0.6025422452067207
706,8596,ii,0.5900730379155161
707,8600,D(maj),0.5909004482882271
708,8674,IV,0.5509237982838654
709,8675,IV,0.5509237982838654
710,8676,IV,0.5509237982838654
711,8705,A(maj),0.6193282353397692
712,8714,ii,0.5900730379155161
713,8756,D(maj),0.5909004482882271
714,8844,C(min),0.6025422452067207
715,8845,C(min),0.6025422452067207
716,8860,ii,0.5900730379155161
717,8869,IV,0.5509237982838654
718,8898,IV,0.5509237982838654
719,8904,ii,0.5900730379155161
720,8920,A(maj),0.6193282353397692
721,8921,A(maj),0.6193282353397692
722,8938,IV,0.5509237982838654
723,8988,A(maj),0.6193282353397692
724,9003,IV,0.5509237982838654
725,9004,C(min),0.6025422452067207
726,9025,A(maj),0.6193282353397692
727,9030,IV,0.5509237982838654
728,9033,F(min),0.5770465186880899
729,9041,D(maj),0.5909004482882271
730,9049,IV,0.5509237982838654
731,9108,C(min),0.6025422452067207
732,9109,C(min),0.6025422452067207
733,9125,F(min),0.5770465186880899
734,9133,IV,0.5509237982838654
735,9152,D(maj),0.5909004482882271
736,9180,A(maj),0.6193282353397692
737,9216,IV,0.5509237982838654
738,9220,IV,0.5509237982838654
739,9221,F(min),0.5770465186880899
740,9227,ii,0.5900730379155161
741,9245,IV,0.5509237982838654
742,9246,IV,0.5509237982838654
743,9247,IV,0.5509237982838654
744,9265,F(min),0.5770465186880899
745,9281,D(maj),0.5909004482882271
746,9282,ii,0.5900730379155161
747,9283,ii,0.5900730379155161
748,9284,ii,0.5900730379155161
749,9326,A(maj),0.6193282353397692
750,9327,A(maj),0.6193282353397692
751,9330,A(maj),0.6193282353397692
752,9331,IV,0.5509237982838654
753,9332,IV,0.5509237982838654
754,9368,D(maj),0.5909004482882271
755,9374,IV,0.5509237982838654
756,9383,IV,0.5509237982838654
757,9384,A(maj),0.6193282353397692
758,9387,ii,0.5900730379155161
759,9401,D(maj),0.5909004482882271
760,9411,F(min),0.5770465186880899
761,9412,IV,0.5509237982838654
762,9449,C(min),0.6025422452067207
763,9450,C(min),0.6025422452067207
764,9451,C(min),0.6025422452067207
765,9480,A(maj),0.6193282353397692
766,9485,IV,0.5509237982838654
767,9540,IV,0.5509237982838654
768,9546,C(min),0.6025422452067207
769,9590,F(min),0.5770465186880899
770,9628,D(maj),0.5909004482882271
771,9679,IV,0.5509237982838654
772,9740,ii,0.5900730379155161
773,9763,C(min),0.6025422452067207
774,9790,ii,0.5900730379155161
775,9791,IV,0.5509237982838654
776,9793,D(maj),0.5909004482882271
777,9807,ii,0.5900730379155161
778,9810,IV,0.5509237982838654
779,9811,ii,0.5900730379155161
780,9858,A(maj),0.6193282353397692
781,9881,IV,0.5509237982838654
782,9882,IV,0.5509237982838654
783,9890,IV,0.5509237982838654
784,9893,C(min),0.6025422452067207
785,9894,C(min),0.6025422452067207
786,9938,C(min),0.6025422452067207
787,9983,C(min),0.6025422452067207
788,9984,C(min),0.6025422452067207
789,9989,C(min),0.6025422452067207
790,9991,C(min),0.6025422452067207
791,9993,C(min),0.6025422452067207
792,10031,IV,0.5509237982838654
793,10032,IV,0.5509237982838654
794,10033,IV,0.5509237982838654
