,index,outlier,score
109,1475,C(min),0.447326270510882
110,1487,E(maj),0.42847880317407083
111,1513,Bb(maj),0.4411565411314008
112,1514,C(min),0.447326270510882
113,1526,Eb(maj),0.43015593763357385
114,1532,Bb(maj),0.4411565411314008
115,1564,Eb(maj),0.43015593763357385
116,1589,A(maj),0.4360694331920937
117,1611,A(maj),0.4360694331920937
118,1653,A(maj),0.4360694331920937
119,1654,A(maj),0.4360694331920937
120,1655,A(maj),0.4360694331920937
121,1673,Eb(maj),0.43015593763357385
122,1694,C(min),0.447326270510882
123,1722,E(maj),0.42847880317407083
124,1727,A(maj),0.4360694331920937
125,1728,A(maj),0.4360694331920937
126,1729,A(maj),0.4360694331920937
127,1730,Eb(maj),0.43015593763357385
128,1743,C(min),0.447326270510882
129,1744,C(min),0.447326270510882
130,1745,F(min),0.4338363905184773
131,1781,G(min),0.43629554150298183
132,1783,C(min),0.447326270510882
133,1785,C(min),0.447326270510882
134,1786,C(min),0.447326270510882
135,1796,E(maj),0.42847880317407083
136,1797,A(maj),0.4360694331920937
137,1800,E(maj),0.42847880317407083
138,1805,G(min),0.43629554150298183
139,1809,E(maj),0.42847880317407083
140,1827,G(min),0.43629554150298183
141,1839,G(min),0.43629554150298183
142,1846,G(min),0.43629554150298183
143,1850,C(min),0.447326270510882
144,1856,Bb(maj),0.4411565411314008
145,1858,Bb(maj),0.4411565411314008
146,1860,G(min),0.43629554150298183
147,1876,A(maj),0.4360694331920937
148,1881,F(min),0.4338363905184773
149,1887,F(min),0.4338363905184773
150,1888,G(min),0.43629554150298183
151,1895,G(min),0.43629554150298183
152,1896,G(min),0.43629554150298183
153,1898,G(min),0.43629554150298183
154,1900,Eb(maj),0.43015593763357385
155,1939,A(maj),0.4360694331920937
156,1959,A(maj),0.4360694331920937
157,1987,Bb(maj),0.4411565411314008
158,1988,G(min),0.43629554150298183
159,1990,Eb(maj),0.43015593763357385
160,1998,E(maj),0.42847880317407083
161,2005,G(min),0.43629554150298183
162,2030,F(min),0.4338363905184773
163,2050,A(maj),0.4360694331920937
164,2052,Eb(maj),0.43015593763357385
165,2087,Bb(maj),0.4411565411314008
166,2122,Bb(maj),0.4411565411314008
167,2123,A(maj),0.4360694331920937
168,2139,G(min),0.43629554150298183
169,2142,G(min),0.43629554150298183
170,2144,Eb(maj),0.43015593763357385
171,2151,G(min),0.43629554150298183
172,2152,G(min),0.43629554150298183
173,2156,F(min),0.4338363905184773
174,2157,C(min),0.447326270510882
175,2159,Bb(maj),0.4411565411314008
176,2217,Bb(maj),0.4411565411314008
177,2218,Bb(maj),0.4411565411314008
178,2220,Bb(maj),0.4411565411314008
179,2221,Eb(maj),0.43015593763357385
180,2237,G(min),0.43629554150298183
181,2238,G(min),0.43629554150298183
182,2292,G(min),0.43629554150298183
183,2293,Bb(maj),0.4411565411314008
184,2325,C(min),0.447326270510882
185,2326,G(min),0.43629554150298183
186,2327,A(maj),0.4360694331920937
187,2330,F(min),0.4338363905184773
188,2331,F(min),0.4338363905184773
189,2349,G(min),0.43629554150298183
190,2363,Bb(maj),0.4411565411314008
191,2370,G(min),0.43629554150298183
192,2372,G(min),0.43629554150298183
193,2385,Bb(maj),0.4411565411314008
194,2389,Bb(maj),0.4411565411314008
195,2415,G(min),0.43629554150298183
196,2419,Eb(maj),0.43015593763357385
197,2452,A(maj),0.4360694331920937
198,2459,G(min),0.43629554150298183
199,2469,Bb(maj),0.4411565411314008
200,2499,E(maj),0.42847880317407083
201,2504,A(maj),0.4360694331920937
202,2515,C(min),0.447326270510882
203,2549,G(min),0.43629554150298183
204,2554,G(min),0.43629554150298183
205,2555,Bb(maj),0.4411565411314008
206,2556,G(min),0.43629554150298183
207,2560,Eb(maj),0.43015593763357385
208,2607,A(maj),0.4360694331920937
209,2615,G(min),0.43629554150298183
210,2617,C(min),0.447326270510882
211,2641,Bb(maj),0.4411565411314008
212,2668,G(min),0.43629554150298183
213,2707,F(min),0.4338363905184773
214,2711,E(maj),0.42847880317407083
215,2747,A(maj),0.4360694331920937
216,2782,Bb(maj),0.4411565411314008
217,2788,G(min),0.43629554150298183
218,2833,Bb(maj),0.4411565411314008
219,2834,G(min),0.43629554150298183
220,2844,G(min),0.43629554150298183
221,2885,G(min),0.43629554150298183
222,2887,G(min),0.43629554150298183
223,2890,Bb(maj),0.4411565411314008
224,2893,Bb(maj),0.4411565411314008
225,2911,A(maj),0.4360694331920937
226,2929,Bb(maj),0.4411565411314008
227,2930,Bb(maj),0.4411565411314008
228,2932,G(min),0.43629554150298183
229,2934,A(maj),0.4360694331920937
230,2950,A(maj),0.4360694331920937
231,2964,Bb(maj),0.4411565411314008
232,2965,Bb(maj),0.4411565411314008
233,2986,C(min),0.447326270510882
234,2987,Bb(maj),0.4411565411314008
235,2988,F(min),0.4338363905184773
236,2996,Eb(maj),0.43015593763357385
237,3010,A(maj),0.4360694331920937
238,3011,A(maj),0.4360694331920937
239,3019,C(min),0.447326270510882
240,3047,G(min),0.43629554150298183
241,3048,G(min),0.43629554150298183
242,3049,G(min),0.43629554150298183
243,3071,C(min),0.447326270510882
244,3084,G(min),0.43629554150298183
245,3086,C(min),0.447326270510882
246,3089,C(min),0.447326270510882
247,3100,Eb(maj),0.43015593763357385
248,3131,G(min),0.43629554150298183
249,3135,E(maj),0.42847880317407083
250,3144,F(min),0.4338363905184773
251,3146,Eb(maj),0.43015593763357385
252,3150,G(min),0.43629554150298183
253,3179,F(min),0.4338363905184773
254,3180,F(min),0.4338363905184773
255,3203,C(min),0.447326270510882
256,3205,A(maj),0.4360694331920937
257,3254,Bb(maj),0.4411565411314008
258,3297,C(min),0.447326270510882
259,3300,E(maj),0.42847880317407083
260,3333,E(maj),0.42847880317407083
261,3334,A(maj),0.4360694331920937
262,3335,F(min),0.4338363905184773
263,3341,A(maj),0.4360694331920937
264,3351,Bb(maj),0.4411565411314008
265,3352,Bb(maj),0.4411565411314008
266,3353,G(min),0.43629554150298183
267,3354,G(min),0.43629554150298183
268,3355,G(min),0.43629554150298183
269,3356,G(min),0.43629554150298183
270,3357,G(min),0.43629554150298183
271,3358,G(min),0.43629554150298183
272,3395,A(maj),0.4360694331920937
273,3396,A(maj),0.4360694331920937
274,3397,A(maj),0.4360694331920937
275,3402,Bb(maj),0.4411565411314008
276,3425,A(maj),0.4360694331920937
277,3441,G(min),0.43629554150298183
278,3446,G(min),0.43629554150298183
279,3447,G(min),0.43629554150298183
280,3449,G(min),0.43629554150298183
281,3455,G(min),0.43629554150298183
282,3458,C(min),0.447326270510882
283,3459,C(min),0.447326270510882
284,3460,A(maj),0.4360694331920937
285,3478,E(maj),0.42847880317407083
286,3488,Bb(maj),0.4411565411314008
287,3489,Bb(maj),0.4411565411314008
288,3490,C(min),0.447326270510882
289,3501,F(min),0.4338363905184773
290,3502,C(min),0.447326270510882
291,3530,F(min),0.4338363905184773
292,3533,C(min),0.447326270510882
293,3534,C(min),0.447326270510882
294,3536,G(min),0.43629554150298183
295,3537,G(min),0.43629554150298183
296,3562,Bb(maj),0.4411565411314008
297,3564,Bb(maj),0.4411565411314008
298,3565,Bb(maj),0.4411565411314008
299,3582,G(min),0.43629554150298183
300,3584,G(min),0.43629554150298183
301,3585,Bb(maj),0.4411565411314008
302,3586,Bb(maj),0.4411565411314008
303,3587,Bb(maj),0.4411565411314008
304,3589,G(min),0.43629554150298183
305,3591,C(min),0.447326270510882
306,3615,A(maj),0.4360694331920937
307,3616,A(maj),0.4360694331920937
308,3626,A(maj),0.4360694331920937
309,3640,F(min),0.4338363905184773
310,3642,G(min),0.43629554150298183
311,3690,G(min),0.43629554150298183
312,3699,Bb(maj),0.4411565411314008
313,3718,G(min),0.43629554150298183
314,3719,C(min),0.447326270510882
315,3720,Eb(maj),0.43015593763357385
316,3721,C(min),0.447326270510882
317,3722,F(min),0.4338363905184773
318,3726,E(maj),0.42847880317407083
319,3800,G(min),0.43629554150298183
320,3803,F(min),0.4338363905184773
321,3809,Bb(maj),0.4411565411314008
322,3811,Bb(maj),0.4411565411314008
323,3812,C(min),0.447326270510882
324,3813,C(min),0.447326270510882
325,3817,E(maj),0.42847880317407083
326,3827,F(min),0.4338363905184773
327,3828,G(min),0.43629554150298183
328,3836,A(maj),0.4360694331920937
329,3852,F(min),0.4338363905184773
330,3856,Bb(maj),0.4411565411314008
331,3857,Bb(maj),0.4411565411314008
332,3858,Bb(maj),0.4411565411314008
333,3863,G(min),0.43629554150298183
334,3865,G(min),0.43629554150298183
335,3888,E(maj),0.42847880317407083
336,3900,A(maj),0.4360694331920937
337,3924,Bb(maj),0.4411565411314008
338,3925,Bb(maj),0.4411565411314008
339,3935,G(min),0.43629554150298183
340,3936,Bb(maj),0.4411565411314008
341,3967,A(maj),0.4360694331920937
342,3970,Bb(maj),0.4411565411314008
343,3981,C(min),0.447326270510882
344,4018,G(min),0.43629554150298183
345,4029,A(maj),0.4360694331920937
346,4030,G(min),0.43629554150298183
347,4032,G(min),0.43629554150298183
348,4033,G(min),0.43629554150298183
349,4041,A(maj),0.4360694331920937
350,4053,G(min),0.43629554150298183
351,4056,G(min),0.43629554150298183
352,4060,G(min),0.43629554150298183
353,4072,G(min),0.43629554150298183
354,4073,C(min),0.447326270510882
355,4131,Bb(maj),0.4411565411314008
356,4164,G(min),0.43629554150298183
357,4169,C(min),0.447326270510882
358,4171,A(maj),0.4360694331920937
359,4179,G(min),0.43629554150298183
360,4184,Bb(maj),0.4411565411314008
361,4199,G(min),0.43629554150298183
362,4200,G(min),0.43629554150298183
363,4208,G(min),0.43629554150298183
364,4209,C(min),0.447326270510882
365,4210,G(min),0.43629554150298183
366,4211,C(min),0.447326270510882
367,4212,G(min),0.43629554150298183
368,4214,G(min),0.43629554150298183
369,4215,G(min),0.43629554150298183
370,4227,Eb(maj),0.43015593763357385
371,4247,G(min),0.43629554150298183
372,4251,G(min),0.43629554150298183
373,4278,Bb(maj),0.4411565411314008
374,4287,G(min),0.43629554150298183
375,4288,G(min),0.43629554150298183
376,4289,G(min),0.43629554150298183
377,4312,Eb(maj),0.43015593763357385
378,4326,Bb(maj),0.4411565411314008
379,4339,A(maj),0.4360694331920937
380,4345,A(maj),0.4360694331920937
381,4360,F(min),0.4338363905184773
382,4410,G(min),0.43629554150298183
383,4412,G(min),0.43629554150298183
384,4413,G(min),0.43629554150298183
385,4414,G(min),0.43629554150298183
386,4435,Eb(maj),0.43015593763357385
387,4452,E(maj),0.42847880317407083
388,4473,C(min),0.447326270510882
389,4474,C(min),0.447326270510882
390,4475,C(min),0.447326270510882
391,4476,C(min),0.447326270510882
392,4477,G(min),0.43629554150298183
393,4478,G(min),0.43629554150298183
394,4479,G(min),0.43629554150298183
395,4480,G(min),0.43629554150298183
396,4494,C(min),0.447326270510882
397,4502,E(maj),0.42847880317407083
398,4563,E(maj),0.42847880317407083
399,4577,C(min),0.447326270510882
400,4580,Bb(maj),0.4411565411314008
401,4585,Bb(maj),0.4411565411314008
402,4599,Eb(maj),0.43015593763357385
403,4630,A(maj),0.4360694331920937
404,4632,Eb(maj),0.43015593763357385
405,4635,F(min),0.4338363905184773
406,4636,F(min),0.4338363905184773
407,4637,F(min),0.4338363905184773
408,4638,F(min),0.4338363905184773
409,4644,A(maj),0.4360694331920937
410,4646,Bb(maj),0.4411565411314008
411,4647,G(min),0.43629554150298183
412,4656,C(min),0.447326270510882
413,4659,A(maj),0.4360694331920937
414,4676,Bb(maj),0.4411565411314008
415,4689,F(min),0.4338363905184773
416,4690,Bb(maj),0.4411565411314008
417,4724,Bb(maj),0.4411565411314008
418,4775,Eb(maj),0.43015593763357385
419,4776,Eb(maj),0.43015593763357385
420,4777,Eb(maj),0.43015593763357385
421,4779,Eb(maj),0.43015593763357385
422,4780,G(min),0.43629554150298183
423,4843,Eb(maj),0.43015593763357385
424,4844,Bb(maj),0.4411565411314008
425,4857,Bb(maj),0.4411565411314008
426,4858,Bb(maj),0.4411565411314008
427,4898,A(maj),0.4360694331920937
428,4905,Bb(maj),0.4411565411314008
429,4920,Bb(maj),0.4411565411314008
430,4940,A(maj),0.4360694331920937
431,4958,G(min),0.43629554150298183
432,4959,Eb(maj),0.43015593763357385
433,4967,Bb(maj),0.4411565411314008
434,4968,Bb(maj),0.4411565411314008
435,4983,G(min),0.43629554150298183
436,4999,A(maj),0.4360694331920937
437,5085,A(maj),0.4360694331920937
438,5118,C(min),0.447326270510882
439,5137,Bb(maj),0.4411565411314008
440,5150,Eb(maj),0.43015593763357385
441,5162,Bb(maj),0.4411565411314008
442,5175,C(min),0.447326270510882
443,5212,Bb(maj),0.4411565411314008
444,5213,G(min),0.43629554150298183
445,5229,A(maj),0.4360694331920937
446,5234,A(maj),0.4360694331920937
447,5235,A(maj),0.4360694331920937
448,5258,G(min),0.43629554150298183
449,5259,Bb(maj),0.4411565411314008
450,5278,Bb(maj),0.4411565411314008
451,5285,C(min),0.447326270510882
452,5286,C(min),0.447326270510882
453,5288,E(maj),0.42847880317407083
454,5297,A(maj),0.4360694331920937
455,5303,Eb(maj),0.43015593763357385
456,5304,G(min),0.43629554150298183
457,5307,Bb(maj),0.4411565411314008
458,5327,Bb(maj),0.4411565411314008
459,5328,G(min),0.43629554150298183
460,5341,Eb(maj),0.43015593763357385
461,5342,Eb(maj),0.43015593763357385
462,5343,Eb(maj),0.43015593763357385
463,5376,E(maj),0.42847880317407083
464,5379,G(min),0.43629554150298183
465,5404,A(maj),0.4360694331920937
466,5415,Bb(maj),0.4411565411314008
467,5440,A(maj),0.4360694331920937
468,5441,G(min),0.43629554150298183
469,5442,G(min),0.43629554150298183
470,5450,Eb(maj),0.43015593763357385
471,5458,Bb(maj),0.4411565411314008
472,5461,Bb(maj),0.4411565411314008
473,5474,Bb(maj),0.4411565411314008
474,5478,Bb(maj),0.4411565411314008
475,5481,G(min),0.43629554150298183
476,5484,G(min),0.43629554150298183
477,5486,Bb(maj),0.4411565411314008
478,5495,F(min),0.4338363905184773
479,5496,G(min),0.43629554150298183
480,5498,F(min),0.4338363905184773
481,5499,F(min),0.4338363905184773
482,5500,C(min),0.447326270510882
483,5504,E(maj),0.42847880317407083
484,5505,E(maj),0.42847880317407083
485,5507,A(maj),0.4360694331920937
486,5517,G(min),0.43629554150298183
487,5518,A(maj),0.4360694331920937
488,5519,C(min),0.447326270510882
489,5520,G(min),0.43629554150298183
490,5521,F(min),0.4338363905184773
491,5543,E(maj),0.42847880317407083
492,5582,Bb(maj),0.4411565411314008
493,5585,C(min),0.447326270510882
494,5592,C(min),0.447326270510882
495,5633,Bb(maj),0.4411565411314008
496,5634,Bb(maj),0.4411565411314008
497,5635,Bb(maj),0.4411565411314008
498,5670,E(maj),0.42847880317407083
499,5692,A(maj),0.4360694331920937
500,5711,Bb(maj),0.4411565411314008
501,5727,C(min),0.447326270510882
502,5729,C(min),0.447326270510882
503,5731,G(min),0.43629554150298183
504,5732,C(min),0.447326270510882
505,5745,C(min),0.447326270510882
506,5746,C(min),0.447326270510882
507,5747,C(min),0.447326270510882
508,5758,A(maj),0.4360694331920937
509,5763,A(maj),0.4360694331920937
510,5764,A(maj),0.4360694331920937
511,5784,A(maj),0.4360694331920937
512,5799,C(min),0.447326270510882
513,5807,Bb(maj),0.4411565411314008
514,5813,A(maj),0.4360694331920937
515,5817,F(min),0.4338363905184773
516,5828,G(min),0.43629554150298183
517,5830,F(min),0.4338363905184773
518,5837,Eb(maj),0.43015593763357385
519,5865,F(min),0.4338363905184773
520,5866,G(min),0.43629554150298183
521,5877,A(maj),0.4360694331920937
522,5898,G(min),0.43629554150298183
523,5911,E(maj),0.42847880317407083
524,5924,A(maj),0.4360694331920937
525,5925,A(maj),0.4360694331920937
526,5940,Bb(maj),0.4411565411314008
527,5945,Bb(maj),0.4411565411314008
528,5963,G(min),0.43629554150298183
529,5964,G(min),0.43629554150298183
530,5965,C(min),0.447326270510882
531,5966,C(min),0.447326270510882
532,5988,Eb(maj),0.43015593763357385
533,5990,G(min),0.43629554150298183
534,6043,F(min),0.4338363905184773
535,6044,F(min),0.4338363905184773
536,6052,G(min),0.43629554150298183
537,6055,G(min),0.43629554150298183
538,6071,Bb(maj),0.4411565411314008
539,6107,E(maj),0.42847880317407083
540,6116,Bb(maj),0.4411565411314008
541,6141,Bb(maj),0.4411565411314008
542,6177,A(maj),0.4360694331920937
543,6187,A(maj),0.4360694331920937
544,6188,A(maj),0.4360694331920937
545,6189,A(maj),0.4360694331920937
546,6197,F(min),0.4338363905184773
547,6199,G(min),0.43629554150298183
548,6200,C(min),0.447326270510882
549,6201,C(min),0.447326270510882
550,6202,G(min),0.43629554150298183
551,6206,G(min),0.43629554150298183
552,6214,E(maj),0.42847880317407083
553,6239,E(maj),0.42847880317407083
554,6252,A(maj),0.4360694331920937
555,6273,F(min),0.4338363905184773
556,6291,Bb(maj),0.4411565411314008
557,6302,A(maj),0.4360694331920937
558,6338,F(min),0.4338363905184773
559,6339,F(min),0.4338363905184773
560,6340,F(min),0.4338363905184773
561,6341,F(min),0.4338363905184773
562,6342,F(min),0.4338363905184773
563,6343,F(min),0.4338363905184773
564,6407,Bb(maj),0.4411565411314008
565,6419,Bb(maj),0.4411565411314008
566,6420,Eb(maj),0.43015593763357385
567,6421,Eb(maj),0.43015593763357385
568,6422,F(min),0.4338363905184773
569,6423,Bb(maj),0.4411565411314008
570,6425,C(min),0.447326270510882
571,6430,C(min),0.447326270510882
572,6431,C(min),0.447326270510882
573,6432,Eb(maj),0.43015593763357385
574,6465,C(min),0.447326270510882
575,6466,C(min),0.447326270510882
576,6499,G(min),0.43629554150298183
577,6503,Bb(maj),0.4411565411314008
578,6504,Bb(maj),0.4411565411314008
579,6514,G(min),0.43629554150298183
580,6529,A(maj),0.4360694331920937
581,6544,Bb(maj),0.4411565411314008
582,6545,G(min),0.43629554150298183
583,6688,E(maj),0.42847880317407083
584,6694,A(maj),0.4360694331920937
585,6698,A(maj),0.4360694331920937
586,6724,F(min),0.4338363905184773
587,6727,Eb(maj),0.43015593763357385
588,6745,E(maj),0.42847880317407083
589,6761,A(maj),0.4360694331920937
590,6773,E(maj),0.42847880317407083
591,6781,A(maj),0.4360694331920937
592,6782,A(maj),0.4360694331920937
593,6783,A(maj),0.4360694331920937
594,6799,G(min),0.43629554150298183
595,6801,Bb(maj),0.4411565411314008
596,6809,C(min),0.447326270510882
597,6829,Bb(maj),0.4411565411314008
598,6871,G(min),0.43629554150298183
599,6872,G(min),0.43629554150298183
600,6874,C(min),0.447326270510882
601,6876,G(min),0.43629554150298183
602,6878,C(min),0.447326270510882
603,6879,C(min),0.447326270510882
604,6881,G(min),0.43629554150298183
605,6883,C(min),0.447326270510882
606,6908,Eb(maj),0.43015593763357385
607,6930,G(min),0.43629554150298183
608,6940,G(min),0.43629554150298183
609,6972,A(maj),0.4360694331920937
610,6976,A(maj),0.4360694331920937
611,6984,Bb(maj),0.4411565411314008
612,6985,G(min),0.43629554150298183
613,6986,Bb(maj),0.4411565411314008
614,6992,Bb(maj),0.4411565411314008
615,7002,Bb(maj),0.4411565411314008
616,7139,A(maj),0.4360694331920937
617,7142,G(min),0.43629554150298183
618,7143,G(min),0.43629554150298183
619,7144,Bb(maj),0.4411565411314008
620,7149,C(min),0.447326270510882
621,7151,F(min),0.4338363905184773
622,7153,C(min),0.447326270510882
623,7164,A(maj),0.4360694331920937
624,7165,A(maj),0.4360694331920937
625,7166,A(maj),0.4360694331920937
626,7174,C(min),0.447326270510882
627,7235,F(min),0.4338363905184773
628,7266,G(min),0.43629554150298183
629,7278,Eb(maj),0.43015593763357385
630,7281,Eb(maj),0.43015593763357385
631,7282,Eb(maj),0.43015593763357385
632,7283,Bb(maj),0.4411565411314008
633,7313,Bb(maj),0.4411565411314008
634,7322,G(min),0.43629554150298183
635,7323,C(min),0.447326270510882
636,7324,C(min),0.447326270510882
637,7350,A(maj),0.4360694331920937
638,7359,A(maj),0.4360694331920937
639,7381,Bb(maj),0.4411565411314008
640,7382,Bb(maj),0.4411565411314008
641,7384,Bb(maj),0.4411565411314008
642,7385,Bb(maj),0.4411565411314008
643,7393,Bb(maj),0.4411565411314008
644,7396,C(min),0.447326270510882
645,7397,C(min),0.447326270510882
646,7398,G(min),0.43629554150298183
647,7399,G(min),0.43629554150298183
648,7400,G(min),0.43629554150298183
649,7401,G(min),0.43629554150298183
650,7402,G(min),0.43629554150298183
651,7403,G(min),0.43629554150298183
652,7405,G(min),0.43629554150298183
653,7406,Bb(maj),0.4411565411314008
654,7407,Bb(maj),0.4411565411314008
655,7408,Bb(maj),0.4411565411314008
656,7419,E(maj),0.42847880317407083
657,7430,C(min),0.447326270510882
658,7436,G(min),0.43629554150298183
659,7442,G(min),0.43629554150298183
660,7463,C(min),0.447326270510882
661,7501,G(min),0.43629554150298183
662,7502,G(min),0.43629554150298183
663,7521,E(maj),0.42847880317407083
664,7526,Bb(maj),0.4411565411314008
665,7531,E(maj),0.42847880317407083
666,7532,C(min),0.447326270510882
667,7533,C(min),0.447326270510882
668,7541,Eb(maj),0.43015593763357385
669,7555,G(min),0.43629554150298183
670,7556,G(min),0.43629554150298183
671,7569,Bb(maj),0.4411565411314008
672,7570,Bb(maj),0.4411565411314008
673,7572,A(maj),0.4360694331920937
674,7586,Eb(maj),0.43015593763357385
675,7597,Bb(maj),0.4411565411314008
676,7633,C(min),0.447326270510882
677,7643,E(maj),0.42847880317407083
678,7656,Bb(maj),0.4411565411314008
679,7657,Bb(maj),0.4411565411314008
680,7658,Bb(maj),0.4411565411314008
681,7662,E(maj),0.42847880317407083
682,7664,C(min),0.447326270510882
683,7713,A(maj),0.4360694331920937
684,7731,E(maj),0.42847880317407083
685,7741,Bb(maj),0.4411565411314008
686,7742,Bb(maj),0.4411565411314008
687,7747,G(min),0.43629554150298183
688,7749,C(min),0.447326270510882
689,7768,Bb(maj),0.4411565411314008
690,7769,Eb(maj),0.43015593763357385
691,7780,C(min),0.447326270510882
692,7782,Eb(maj),0.43015593763357385
693,7801,E(maj),0.42847880317407083
694,7802,Bb(maj),0.4411565411314008
695,7865,Bb(maj),0.4411565411314008
696,7893,C(min),0.447326270510882
697,7909,G(min),0.43629554150298183
698,7969,G(min),0.43629554150298183
699,7975,Bb(maj),0.4411565411314008
700,8017,C(min),0.447326270510882
701,8019,A(maj),0.4360694331920937
702,8029,A(maj),0.4360694331920937
703,8056,C(min),0.447326270510882
704,8067,Bb(maj),0.4411565411314008
705,8076,G(min),0.43629554150298183
706,8150,Bb(maj),0.4411565411314008
707,8151,Bb(maj),0.4411565411314008
708,8198,A(maj),0.4360694331920937
709,8216,G(min),0.43629554150298183
710,8219,G(min),0.43629554150298183
711,8222,G(min),0.43629554150298183
712,8234,Bb(maj),0.4411565411314008
713,8250,A(maj),0.4360694331920937
714,8262,C(min),0.447326270510882
715,8265,Bb(maj),0.4411565411314008
716,8267,Bb(maj),0.4411565411314008
717,8268,F(min),0.4338363905184773
718,8285,G(min),0.43629554150298183
719,8289,G(min),0.43629554150298183
720,8292,G(min),0.43629554150298183
721,8302,Bb(maj),0.4411565411314008
722,8338,Bb(maj),0.4411565411314008
723,8372,F(min),0.4338363905184773
724,8374,A(maj),0.4360694331920937
725,8417,Eb(maj),0.43015593763357385
726,8420,Bb(maj),0.4411565411314008
727,8440,E(maj),0.42847880317407083
728,8447,A(maj),0.4360694331920937
729,8510,C(min),0.447326270510882
730,8511,C(min),0.447326270510882
731,8512,Eb(maj),0.43015593763357385
732,8516,G(min),0.43629554150298183
733,8529,C(min),0.447326270510882
734,8531,Eb(maj),0.43015593763357385
735,8539,Bb(maj),0.4411565411314008
736,8546,Bb(maj),0.4411565411314008
737,8576,Bb(maj),0.4411565411314008
738,8583,G(min),0.43629554150298183
739,8585,G(min),0.43629554150298183
740,8589,G(min),0.43629554150298183
741,8600,E(maj),0.42847880317407083
742,8604,E(maj),0.42847880317407083
